325|0|0
326|0|1
327|1|1
328|0|0
329|0|1
330|0|1
331|0|1
332|0|1
333|0|1
334|1|0
335|1|0
336|0|1
337|0|0
338|0|0
339|0|0
340|0|1
341|1|1
342|1|0
343|1|1
344|0|1
345|0|0
346|0|1
347|0|1
348|1|0
349|1|1
350|1|0
351|0|0
352|0|0
353|0|0
354|0|1
355|1|1
356|1|0
357|1|1
358|1|1
359|1|0
360|0|0
361|0|1
362|1|0
363|0|1
364|0|1
365|0|0
366|1|1
367|0|1
368|0|0
369|0|1
370|0|1
371|0|0
372|0|1
373|0|0
374|1|1
375|1|1
376|0|1
377|0|1
378|1|0
379|0|0
380|1|1
381|0|0
382|0|1
383|1|0
384|0|0
385|0|1
386|1|0
387|0|0
388|1|1
389|1|0
390|1|1
391|1|1
392|0|1
393|1|1
394|0|1
395|0|1
396|0|1
397|0|0
398|0|0
399|0|1
400|0|1
401|0|1
402|1|0
403|0|1
404|1|1
405|0|0
406|1|0
407|0|0
408|0|0
409|0|4
410|0|4
411|0|0
412|2|4
413|0|4
414|0|4
415|0|4
416|2|0
417|0|0
418|0|0
419|0|0
420|2|0
421|0|0
422|0|4
423|2|0
424|0|0
425|0|0
426|0|0
427|0|4
428|0|0
429|0|4
430|0|0
431|0|4
432|2|4
433|0|0
434|0|0
435|0|4
436|0|0
437|2|4
438|0|0
439|0|0
440|0|4
441|0|0
442|0|4
443|0|0
444|0|4
445|2|0
446|0|4
447|0|0
448|0|0
449|0|0
450|0|4
451|2|4
452|0|0
453|0|4
454|0|4
455|0|0
456|0|0
457|0|4
458|0|0
459|0|0
460|2|0
461|0|4
462|0|0
463|0|4
464|2|4
465|0|4
466|0|4
467|0|0
468|0|4
469|0|0
470|0|0
471|2|4
472|0|0
473|0|0
474|0|0
475|2|0
476|0|4
477|0|0
478|0|0
479|2|4
480|0|4
481|0|0
482|2|0
483|0|4
484|0|4
485|2|0
486|0|4
487|0|4
488|0|0
489|2|4
490|0|0
491|0|0
492|0|4
493|2|4
494|0|4
495|0|0
496|0|0
497|2|0
498|0|0
499|0|4
500|2|4
501|2|4
502|0|4
503|2|4
504|0|4
505|0|0
506|0|4
507|0|4
508|0|0
509|0|0
510|0|0
511|0|0
512|0|0
513|0|4
514|0|4
515|0|0
516|2|4
517|0|4
518|0|4
519|0|4
520|2|0
521|0|4
522|0|0
523|0|4
524|0|4
525|0|4
526|0|4
527|0|4
528|0|0
529|0|0
530|0|0
531|0|0
532|0|4
533|0|0
534|0|4
535|2|4
536|0|4
537|0|4
538|2|0
539|2|4
540|0|0
541|0|0
542|0|0
543|0|4
544|0|4
545|0|0
546|2|4
547|0|0
548|0|0
549|0|4
550|0|0
551|0|0
552|0|0
553|0|4
554|0|4
555|0|0
556|0|4
557|0|0
558|0|4
559|2|0
560|0|0
561|0|4
562|0|4
563|2|0
564|2|4
565|0|4
566|2|0
567|2|0
568|0|0
569|0|4
570|0|4
571|0|0
572|0|4
573|0|0
574|0|4
575|0|4
576|0|0
577|0|4
578|2|4
579|0|0
580|0|0
581|0|4
582|0|4
583|0|0
584|0|4
585|0|0
586|0|0
587|0|4
588|0|4
589|0|4
590|2|0
591|0|4
592|0|4
593|2|0
594|0|4
595|2|0
596|0|4
597|0|4
598|0|0
599|0|4
600|0|4
601|0|0
602|0|4
603|0|0
604|0|4
605|0|0
606|0|4
607|1|1
608|1|1
609|0|1
610|1|0
611|0|0
612|0|0
613|0|0
614|1|0
615|1|1
616|1|1
617|1|1
618|0|1
619|1|0
620|1|0
621|0|0
622|1|1
623|0|0
624|0|1
625|1|1
626|1|1
627|1|1
628|0|1
629|0|1
630|1|0
631|0|0
632|1|0
633|0|0
634|1|1
635|0|1
636|1|1
637|1|1
638|1|0
639|0|1
640|0|1
641|1|0
642|0|0
643|1|0
644|1|1
645|1|1
646|1|1
647|0|1
648|0|0
649|0|1
650|1|0
651|0|1
652|0|0
653|0|1
654|0|0
655|1|0
656|1|1
657|0|0
658|0|0
659|0|1
660|0|0
661|0|1
662|1|0
663|1|1
664|0|0
665|0|1
666|1|1
667|1|0
668|0|0
669|0|1
670|1|0
671|0|0
672|1|0
673|0|0
674|1|1
675|0|0
676|1|1
677|1|1
678|1|0
679|1|1
680|0|1
681|1|1
682|0|0
683|0|1
684|0|1
685|1|0
686|0|1
687|1|0
688|1|0
689|0|1
690|0|0
691|0|1
692|0|1
693|0|0
694|0|1
695|1|1
696|0|0
697|0|0
698|0|1
699|1|0
700|0|1
701|1|1
702|0|1
703|0|0
704|0|0
705|0|0
706|0|0
707|0|1
708|0|1
709|1|0
710|0|1
711|0|0
712|1|0
713|0|1
714|0|1
715|0|1
716|0|0
717|1|0
718|0|1
719|0|1
720|1|1
721|0|0
722|0|1
723|1|1
724|0|0
725|1|1
726|1|0
727|0|1
728|1|1
729|1|0
730|0|0
731|1|0
732|0|1
733|0|0
734|1|0
735|0|1
736|1|0
737|1|0
738|0|0
739|1|0
740|0|0
741|0|1
742|0|0
743|1|0
744|1|0
745|0|1
746|1|0
747|1|0
748|0|0
749|0|1
750|1|0
751|1|1
752|0|1
753|0|0
754|0|1
755|0|0
756|0|0
757|0|0
758|1|0
759|0|0
760|0|0
761|0|0
762|1|1
763|1|0
764|1|0
765|1|0
766|1|1
767|0|0
768|1|0
769|0|0
770|0|0
771|0|0
772|1|1
773|0|1
774|0|1
775|0|1
776|0|1
777|0|1
778|0|1
779|1|0
780|0|0
781|1|1
782|1|0
783|0|1
784|1|0
785|0|0
786|1|1
787|0|1
788|1|1
789|0|1
790|1|1
791|0|0
792|0|1
793|0|0
794|1|0
795|1|0
796|0|1
797|0|0
798|1|0
799|1|1
800|1|1
801|1|1
802|1|1
803|0|0
804|0|0
805|0|0
806|1|1
807|0|0
808|0|0
809|0|0
810|0|1
811|0|1
812|0|0
813|1|0
814|1|1
815|0|1
816|0|0
817|1|0
818|1|0
819|0|0
820|0|1
821|0|1
822|0|0
823|0|0
824|0|0
825|0|0
826|0|0
827|0|1
828|1|1
829|0|1
830|0|0
831|0|0
832|0|1
833|1|1
834|1|0
835|0|0
836|1|1
837|0|1
838|0|1
839|0|0
840|0|1
841|1|1
842|0|0
843|0|0
844|1|1
845|0|1
846|0|0
847|1|0
848|0|0
849|1|1
850|0|0
851|0|0
852|1|0
853|0|1
854|0|0
855|0|0
856|0|0
857|0|1
858|1|1
859|1|0
860|0|1
861|0|0
862|1|0
863|0|1
864|1|1
865|0|0
866|0|1
867|0|0
868|0|0
869|1|0
870|0|1
871|1|1
872|0|1
873|1|1
874|0|1
875|1|0
876|0|0
877|1|0
878|1|0
879|0|0
880|0|1
881|0|0
882|0|0
883|0|0
884|0|0
885|0|0
886|0|1
887|1|0
888|1|0
889|0|1
890|1|0
891|0|1
892|0|0
893|0|1
894|1|1
895|0|1
896|0|0
897|0|0
898|0|0
899|0|0
900|1|1
901|1|0
902|0|1
903|1|0
904|1|1
905|0|0
906|0|1
907|0|0
908|0|0
909|0|1
910|0|0
911|1|0
912|1|1
913|1|1
914|1|0
915|0|1
916|0|0
917|0|1
918|1|1
919|1|1
920|1|1
921|0|1
922|0|1
923|0|0
924|1|0
925|0|0
926|0|1
927|0|0
928|0|0
929|1|0
930|0|1
931|1|0
932|1|1
933|1|1
934|0|0
935|0|1
936|0|0
937|1|0
938|0|0
939|1|0
940|1|1
941|1|0
942|0|1
943|1|0
944|1|1
945|0|1
946|0|1
947|1|0
948|0|0
949|0|0
950|1|0
951|1|1
952|1|0
953|1|1
954|1|1
955|1|0
956|1|0
957|1|1
958|1|1
959|1|0
960|1|0
961|0|1
962|0|0
963|0|0
964|1|0
965|1|0
966|0|0
967|0|1
968|0|0
969|1|0
970|1|0
971|1|0
972|1|1
973|0|1
974|0|1
975|0|1
976|0|1
977|1|0
978|1|1
979|0|1
980|1|1
981|1|0
982|0|1
983|0|0
984|1|0
985|0|0
986|0|0
987|0|1
988|0|0
989|1|1
990|0|0
991|0|1
992|0|1
993|0|1
994|1|1
995|0|0
996|0|1
997|0|0
998|1|1
999|1|0
1000|0|0
1001|0|0
1002|0|0
1003|1|0
1004|1|1
1005|1|0
1006|1|1
1007|1|0
1008|0|1
1009|1|0
1010|0|1
1011|0|0
1012|0|0
1013|1|1
1014|1|1
1015|0|1
1016|0|0
1017|0|1
1018|1|1
1019|0|1
1020|1|0
1021|0|1
1022|1|1
1023|0|1
1024|1|0
1025|0|0
1026|0|1
1027|0|1
1028|0|1
1029|0|1
1030|0|1
1031|1|1
1032|0|0
1033|0|1
1034|0|1
1035|0|1
1036|1|0
1037|1|0
1038|0|1
1039|1|1
1040|1|0
1041|0|1
1042|0|1
1043|0|0
1044|0|1
1045|0|0
1046|0|1
1047|1|1
1048|0|1
1049|0|1
1050|1|1
1051|0|0
1052|1|1
1053|1|1
1054|0|0
1055|1|0
1056|1|0
1057|0|0
1058|1|1
1059|0|1
1060|1|0
1061|0|0
1062|1|1
1063|0|0
1064|0|0
1065|1|0
1066|0|1
1067|0|1
1068|1|0
1069|1|1
1070|0|0
1071|0|1
1072|1|0
1073|0|0
1074|0|1
1075|0|1
1076|0|0
1077|1|0
1078|0|0
1079|1|1
1080|1|1
1081|0|1
1082|0|0
1083|1|0
1084|1|1
1085|0|0
1086|1|0
1087|0|1
1088|0|1
1089|0|1
1090|1|0
1091|0|1
1092|0|1
1093|0|0
1094|1|1
1095|1|1
1096|0|1
1097|0|1
1098|0|1
1099|1|0
1100|0|0
1101|0|0
1102|0|1
1103|1|0
1104|0|0
1105|0|1
1106|1|0
1107|0|1
1108|1|0
1109|1|0
1110|0|0
1111|0|1
1112|0|1
1113|0|1
1114|1|0
1115|0|0
1116|0|1
1117|0|1
1118|0|0
1119|1|1
1120|0|1
1121|1|1
1122|1|0
1123|0|0
1124|0|1
1125|1|1
1126|0|1
1127|1|0
1128|1|0
1129|0|0
1130|1|0
1131|1|0
1132|0|0
1133|1|1
1134|0|0
1135|1|1
1136|0|1
1137|1|0
1138|1|1
1139|0|1
1140|0|0
1141|1|0
1142|0|0
1143|1|1
1144|0|0
1145|1|1
1146|0|1
1147|1|1
1148|1|1
1149|1|0
1150|1|0
1151|0|0
1152|1|1
1153|0|0
1154|0|1
1155|0|0
1156|1|1
1157|0|0
1158|0|1
1159|1|0
1160|0|0
1161|1|1
1162|0|1
1163|0|1
1164|0|0
1165|0|0
1166|0|1
1167|1|0
1168|1|1
1169|0|0
1170|1|1
1171|0|0
1172|0|1
1173|0|1
1174|0|0
1175|0|1
1176|0|1
1177|0|0
1178|0|1
1179|1|1
1180|0|1
1181|0|1
1182|0|1
1183|1|1
1184|0|0
1185|0|0
1186|1|0
1187|0|0
1188|0|0
1189|0|0
1190|1|1
1191|0|1
1192|0|1
1193|0|0
1194|1|1
1195|0|0
1196|1|1
1197|0|0
1198|1|1
1199|0|1
1200|1|0
1201|1|0
1202|1|0
1203|1|0
1204|0|1
1205|1|1
1206|1|0
1207|0|0
1208|0|1
1209|0|1
1210|0|1
1211|1|0
1212|1|1
1213|0|0
1214|0|1
1215|0|1
1216|1|0
1217|0|1
1218|0|1
1219|1|0
1220|1|0
1221|0|1
1222|0|0
1223|1|1
1224|0|1
1225|0|0
1226|1|1
1227|0|1
1228|0|0
1229|0|1
1230|1|1
1231|1|1
1232|1|0
1233|1|0
1234|0|1
1235|1|0
1236|1|1
1237|0|0
1238|1|0
1239|1|0
1240|1|1
1241|1|1
1242|0|1
1243|0|0
1244|1|1
1245|0|0
1246|0|0
1247|1|0
1248|1|0
1249|0|1
1250|1|1
1251|1|0
1252|0|0
1253|1|1
1254|1|0
1255|1|1
1256|1|0
1257|0|0
1258|1|1
1259|1|1
1260|0|0
1261|0|1
1262|0|1
1263|1|1
1264|0|1
1265|1|1
1266|0|1
1267|1|0
1268|1|0
1269|1|1
1270|1|0
1271|0|0
1272|0|1
1273|0|1
1274|0|1
1275|1|1
1276|0|0
1277|0|0
1278|0|1
1279|1|0
1280|0|0
1281|0|1
1282|0|0
1283|0|0
1284|1|1
1285|0|0
1286|0|1
1287|0|0
1288|0|0
1289|1|1
1290|0|1
1291|0|1
1292|1|1
1293|0|1
1294|0|1
1295|0|1
1296|1|0
1297|0|0
1298|1|1
1299|0|1
1300|0|1
1301|0|0
1302|0|1
1303|1|0
1304|0|0
1305|0|0
1306|0|1
1307|0|1
1308|0|1
1309|0|0
1310|0|0
1311|0|1
1312|1|0
1313|0|1
1314|0|0
1315|1|0
1316|1|1
1317|0|0
1318|0|1
1319|1|1
1320|0|0
1321|0|1
1322|1|0
1323|1|1
1324|0|0
1325|0|1
1326|1|0
1327|1|1
1328|0|0
1329|0|1
1330|0|0
1331|0|1
1332|0|0
1333|0|1
1334|1|0
1335|0|1
1336|0|1
1337|0|1
1338|1|1
1339|1|1
1340|1|0
1341|0|1
1342|1|0
1343|0|0
1344|0|0
1345|1|1
1346|0|0
1347|0|1
1348|0|1
1349|0|1
1350|1|1
1351|0|0
1352|1|0
1353|0|0
1354|0|0
1355|0|1
1356|1|1
1357|0|1
1358|1|1
1359|0|0
1360|0|0
1361|0|1
1362|1|0
1363|0|0
1364|0|0
1365|0|0
1366|0|1
1367|0|1
1368|1|1
1369|1|0
1370|0|0
1371|1|0
1372|0|1
1373|0|0
1374|0|1
1375|0|1
1376|1|0
1377|1|0
1378|0|0
1379|1|0
1380|1|1
1381|0|1
1382|1|0
1383|1|1
1384|0|1
1385|0|0
1386|1|0
1387|1|0
1388|0|0
1389|1|0
1390|0|0
1391|1|0
1392|1|0
1393|1|1
1394|1|1
1395|1|0
1396|1|1
1397|0|0
1398|1|1
1399|1|0
1400|0|1
1401|0|0
1402|0|1
1403|0|1
1404|1|1
1405|1|0
1406|0|1
1407|1|0
1408|1|1
1409|1|0
1410|0|1
1411|1|1
1412|1|0
1413|0|0
1414|0|1
1415|1|1
1416|1|1
1417|1|0
1418|0|1
1419|1|1
1420|1|1
1421|1|0
1422|1|0
1423|1|1
1424|0|1
1425|0|0
1426|0|1
1427|1|1
1428|0|0
1429|0|0
1430|0|1
1431|0|1
1432|0|0
1433|0|1
1434|0|1
1435|0|0
1436|0|0
1437|1|0
1438|0|1
1439|1|1
1440|0|1
1441|1|0
1442|0|1
1443|0|1
1444|0|0
1445|0|1
1446|0|1
1447|1|1
1448|0|1
1449|1|1
1450|0|1
1451|0|1
1452|0|0
1453|0|1
1454|0|1
1455|0|0
1456|1|1
1457|0|1
1458|0|0
1459|0|1
1460|0|0
1461|0|1
1462|0|0
1463|1|1
1464|0|0
1465|0|0
1466|1|0
1467|0|0
1468|1|1
1469|1|0
1470|0|0
1471|0|1
1472|1|0
1473|1|1
1474|0|0
1475|0|0
1476|0|0
1477|0|0
1478|0|1
1479|0|0
1480|0|0
1481|0|0
1482|0|0
1483|1|1
1484|1|0
1485|1|1
1486|0|0
1487|0|0
1488|1|0
1489|0|1
1490|0|1
1491|0|0
1492|0|1
1493|1|0
1494|0|0
1495|1|0
1496|1|1
1497|0|1
1498|0|0
1499|1|1
1500|0|0
1501|1|1
1502|0|0
1503|0|1
1504|1|0
1505|0|0
1506|0|1
1507|1|0
1508|1|0
1509|0|1
1510|0|0
1511|0|1
1512|0|0
1513|0|1
1514|1|0
1515|0|1
1516|0|1
1517|0|1
1518|0|1
1519|1|0
1520|1|0
1521|0|1
1522|0|0
1523|1|0
1524|0|1
1525|1|1
1526|1|0
1527|1|1
1528|1|0
1529|1|0
1530|1|1
1531|1|1
1532|1|0
1533|0|1
1534|0|1
1535|0|1
1536|1|0
1537|1|1
1538|0|0
1539|1|0
1540|0|0
1541|1|1
1542|1|1
1543|1|0
1544|0|0
1545|1|1
1546|0|0
1547|0|0
1548|1|1
1549|1|1
1550|1|0
1551|1|1
1552|0|0
1553|0|1
1554|1|0
1555|0|1
1556|1|1
1557|0|0
1558|0|1
1559|1|1
1560|0|0
1561|0|1
1562|1|0
1563|1|0
1564|0|1
1565|0|1
1566|0|0
1567|0|1
1568|0|0
1569|1|1
1570|1|1
1571|0|0
1572|0|1
1573|1|0
1574|0|0
1575|1|0
1576|0|1
1577|1|1
1578|0|0
1579|0|1
1580|0|0
1581|0|0
1582|1|1
1583|0|1
1584|0|1
1585|0|0
1586|0|1
1587|0|1
1588|0|0
1589|0|1
1590|1|0
1591|0|1
1592|0|1
1593|1|1
1594|0|1
1595|0|0
1596|0|0
1597|0|1
1598|0|0
1599|0|1
1600|1|1
1601|0|1
1602|0|0
1603|0|0
1604|0|1
1605|1|0
1606|0|1
1607|0|1
1608|1|0
1609|1|1
1610|1|1
1611|0|1
1612|0|1
1613|1|1
1614|0|1
1615|1|0
1616|0|0
1617|1|0
1618|0|0
1619|0|1
1620|0|0
1621|0|0
1622|0|0
1623|0|0
1624|0|1
1625|0|0
1626|1|1
1627|0|1
1628|0|0
1629|1|0
1630|0|0
1631|0|0
1632|1|0
1633|0|1
1634|0|0
1635|0|1
1636|1|1
1637|1|1
1638|0|0
1639|1|0
1640|1|1
1641|0|1
1642|0|0
1643|0|1
1644|1|1
1645|1|0
1646|1|1
1647|1|0
1648|0|1
1649|1|1
1650|0|0
1651|1|0
1652|0|1
1653|0|1
1654|0|1
1655|0|1
1656|0|0
1657|0|0
1658|0|0
1659|1|0
1660|0|1
1661|1|1
1662|1|0
1663|0|0
1664|0|1
1665|0|1
1666|0|0
1667|1|1
1668|1|0
1669|1|0
1670|0|1
1671|0|1
1672|1|0
1673|0|1
1674|0|1
1675|1|1
1676|0|1
1677|0|1
1678|0|1
1679|1|0
1680|1|1
1681|0|1
1682|0|0
1683|1|1
1684|1|1
1685|1|0
1686|0|0
1687|0|0
1688|1|1
1689|0|1
1690|1|1
1691|1|0
1692|1|0
1693|0|0
1694|1|1
1695|1|1
1696|0|1
1697|0|0
1698|0|1
1699|1|1
1700|0|1
1701|0|1
1702|1|0
1703|0|0
1704|1|1
1705|0|0
1706|1|1
1707|1|0
1708|1|0
1709|1|1
1710|1|1
1711|1|1
1712|0|1
1713|1|0
1714|0|1
1715|1|1
1716|1|1
1717|1|1
1718|0|0
1719|0|0
1720|1|0
1721|0|1
1722|0|1
1723|0|1
1724|0|1
1725|1|1
1726|1|0
1727|0|1
1728|1|0
1729|0|1
1730|0|1
1731|1|1
1732|0|0
1733|0|0
1734|0|1
1735|0|1
1736|0|0
1737|1|0
1738|0|0
1739|0|0
1740|1|0
1741|1|1
1742|0|0
1743|0|1
1744|0|1
1745|1|1
1746|0|1
1747|0|0
1748|1|1
1749|0|0
1750|0|1
1751|1|0
1752|0|1
1753|1|0
1754|0|0
1755|0|0
1756|1|0
1757|0|0
1758|0|0
1759|0|0
1760|0|0
1761|1|1
1762|0|0
1763|1|1
1764|0|1
1765|0|1
1766|0|1
1767|0|0
1768|1|1
1769|0|0
1770|0|1
1771|0|0
1772|1|0
1773|0|0
1774|0|0
1775|0|0
1776|1|1
1777|0|0
1778|1|1
1779|1|0
1780|0|1
1781|0|0
1782|1|1
1783|1|0
1784|0|1
1785|0|0
1786|0|1
1787|1|0
1788|1|0
1789|0|0
1790|0|0
1791|0|0
1792|1|1
1793|0|1
1794|1|1
1795|0|1
1796|0|1
1797|0|1
1798|0|0
1799|0|0
1800|0|0
1801|0|0
1802|1|1
1803|1|1
1804|0|0
1805|0|0
1806|0|0
1807|0|0
1808|0|1
1809|0|0
1810|1|0
1811|0|0
1812|0|0
1813|1|1
1814|0|1
1815|0|0
1816|0|1
1817|0|1
1818|0|1
1819|0|1
1820|0|0
1821|0|1
1822|1|1
1823|1|1
1824|0|0
1825|0|0
1826|1|1
1827|1|1
1828|1|1
1829|0|0
1830|0|1
1831|0|0
1832|0|0
1833|1|1
1834|1|1
1835|0|0
1836|0|1
1837|0|0
1838|0|1
1839|0|0
1840|0|1
1841|1|1
1842|0|1
1843|1|1
1844|0|1
1845|1|0
1846|0|0
1847|0|0
1848|1|1
1849|0|1
1850|1|0
1851|1|1
1852|1|1
1853|0|1
1854|1|1
1855|1|1
1856|1|0
1857|0|1
1858|0|1
1859|1|1
1860|1|1
1861|0|1
1862|1|0
1863|1|1
1864|1|1
1865|0|0
1866|1|1
1867|0|0
1868|1|0
1869|0|1
1870|1|0
1871|0|1
1872|0|0
1873|0|0
1874|0|1
1875|1|0
1876|0|1
1877|0|0
1878|1|0
1879|1|0
1880|0|1
1881|1|0
1882|1|0
1883|0|1
1884|1|0
1885|1|0
1886|1|0
1887|0|1
1888|0|1
1889|0|1
1890|1|0
1891|0|0
1892|0|1
1893|0|0
1894|0|1
1895|0|1
1896|0|1
1897|1|0
1898|0|1
1899|1|1
1900|0|1
1901|1|1
1902|1|0
1903|1|1
1904|0|1
1905|1|0
1906|0|0
1907|0|0
1908|0|1
1909|0|1
1910|0|1
1911|1|1
1912|1|0
1913|0|0
1914|1|0
1915|1|1
1916|0|1
1917|0|1
1918|0|1
1919|0|1
1920|0|1
1921|0|1
1922|0|0
1923|1|0
1924|0|1
1925|0|0
1926|0|0
1927|1|0
1928|1|0
1929|1|0
1930|0|0
1931|1|0
1932|1|1
1933|0|0
1934|0|0
1935|1|0
1936|1|0
1937|1|1
1938|1|1
1939|1|0
1940|1|1
1941|1|0
1942|0|1
1943|0|0
1944|1|1
1945|1|1
1946|0|0
1947|1|0
1948|0|1
1949|1|1
1950|0|1
1951|1|1
1952|0|1
1953|1|0
1954|0|0
1955|1|1
1956|0|1
1957|1|0
1958|1|1
1959|1|1
1960|0|1
1961|0|0
1962|1|0
1963|0|1
1964|1|0
1965|0|0
1966|0|1
1967|1|0
1968|0|1
1969|0|0
1970|0|1
1971|1|0
1972|0|1
1973|1|0
1974|1|0
1975|0|0
1976|0|1
1977|0|1
1978|1|1
1979|0|0
1980|0|0
1981|0|0
1982|0|0
1983|1|1
1984|0|1
1985|0|1
1986|1|0
1987|1|0
1988|1|0
1989|0|0
1990|1|1
1991|0|0
1992|0|1
1993|0|1
1994|0|0
1995|0|0
1996|1|0
1997|0|1
1998|1|0
1999|0|1
2000|0|1
2001|0|1
2002|1|0
2003|0|0
2004|0|1
2005|1|0
2006|0|1
2007|0|0
2008|0|1
2009|1|0
2010|0|1
2011|1|0
2012|0|0
2013|1|0
2014|1|1
2015|1|0
2016|1|0
2017|1|1
2018|0|0
2019|1|1
2020|1|0
2021|1|1
2022|0|0
2023|0|0
2024|1|0
2025|0|0
2026|0|1
2027|0|1
2028|1|1
2029|1|0
2030|1|0
2031|0|0
2032|1|0
2033|0|1
2034|1|1
2035|1|0
2036|1|1
2037|0|0
2038|0|1
2039|1|1
2040|0|0
2041|0|0
2042|1|1
2043|0|0
2044|0|0
2045|1|0
2046|1|1
2047|1|0
2048|1|0
2049|1|0
2050|0|1
2051|0|0
2052|0|1
2053|1|0
2054|1|0
2055|0|0
2056|1|1
2057|0|0
2058|1|0
2059|1|1
2060|1|0
2061|0|1
2062|0|0
2063|0|0
2064|0|0
2065|1|0
2066|0|1
2067|0|1
2068|0|1
2069|0|0
2070|1|1
2071|0|1
2072|0|0
2073|1|0
2074|1|0
2075|1|1
2076|0|1
2077|1|1
2078|0|1
2079|1|0
2080|0|0
2081|0|1
2082|0|1
2083|1|0
2084|1|0
2085|1|1
2086|1|1
2087|0|0
2088|0|0
2089|0|0
2090|1|1
2091|1|1
2092|0|0
2093|1|1
2094|1|0
2095|0|1
2096|1|1
2097|1|0
2098|0|1
2099|0|1
2100|0|0
2101|1|0
2102|0|1
2103|1|0
2104|0|1
2105|0|0
2106|0|0
2107|0|1
2108|1|1
2109|0|1
2110|0|0
2111|0|1
2112|0|1
2113|0|1
2114|0|1
2115|1|0
2116|0|1
2117|1|0
2118|1|0
2119|0|0
2120|1|0
2121|1|0
2122|0|0
2123|0|0
2124|1|1
2125|1|0
2126|0|0
2127|1|1
2128|1|1
2129|0|1
2130|0|0
2131|1|0
2132|0|0
2133|0|0
2134|1|1
2135|0|0
2136|1|1
2137|0|0
2138|1|0
2139|1|0
2140|0|1
2141|0|0
